"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051348","GO:0051348","negative regulation of transferase activity","61/3292","225/18870",0.000186099024879642,0.00615505293398223,0.00503726683884745,"CAV1/PRKAR1B/PLK1/MAPT/TERF1/DUSP1/LYN/GPRC5A/CDKN1A/BANF1/MACROH2A1/DUSP3/DTX3L/PRKAR1A/PRKAG2/PIF1/WWTR1/APOE/DEPTOR/NR2F2/GNAQ/AKT1S1/TESK1/CHMP6/CORO1C/MIDN/MVP/DNAJA1/SMPD1/HEG1/VPS25/PPIA/PKIA/PTK6/LATS2/TARBP2/IRS2/SNX6/BAG2/EPHB2/AKT1/SRCIN1/PRDX3/DBNDD1/PHPT1/PNKP/CAMK2N1/WARS1/ADAR/TRIM27/RASIP1/DBNDD2/CBL/CEP43/IPO5/UCHL1/SPRY2/PARP3/THY1/HIPK3/SH3BP5L",61
"GO:0090068","GO:0090068","positive regulation of cell cycle process","69/3292","262/18870",0.000189286760741795,0.00622753442840506,0.00509658535847715,"CCNB1/AURKA/CDC20/MEPCE/CDCA8/BUB1/SPAG5/TNF/SPHK1/CDC25B/UBE2C/MACROH2A1/FAM83D/RCC2/EGFR/SIRT2/KAT5/ANAPC7/CCND2/MAD1L1/PDGFRB/CUL4A/CHMP3/RPTOR/NSFL1C/ADAM17/HYAL1/KIF23/ATRX/DBF4/DLGAP5/NUSAP1/ADAMTS1/DBF4B/KIF14/UBE2E2/RACGAP1/INCENP/EIF4G1/DYNC1LI1/WNT10B/PRAP1/BIRC5/CIT/NCAPG2/AKT1/POLDIP2/WIZ/MTA3/ESPL1/MBLAC1/PRKCE/BTC/DDRGK1/NDC80/CDK10/NUDT16/PLSCR1/PHB2/INSR/INO80/PLRG1/DDX11/PKP4/DTL/NUP62/SMARCD3/PLCG2/GEN1",69
"GO:2000036","GO:2000036","regulation of stem cell population maintenance","26/3292","74/18870",0.000195389611525155,0.00638078182638936,0.00522200231983974,"OGT/SMARCD1/HMGA2/HDAC1/SS18/LOXL2/TEAD4/YAP1/TAF6L/KDM2B/KDM3A/ARID1A/HNF1B/SMARCB1/ACTB/SAP130/TAF5L/ZC3H13/BRD9/NCOA3/CNOT1/BCL7B/CNOT2/SAP30L/DPF2/BRMS1",26
"GO:2000781","GO:2000781","positive regulation of double-strand break repair","29/3292","86/18870",0.000195986259905096,0.00638078182638936,0.00522200231983974,"BRD8/FOXM1/SMARCD1/KAT5/FUS/EPC2/ARID1A/ARID2/FANCB/ZCWPW1/SMARCB1/ACTB/EPC1/PIAS4/RUVBL2/PNKP/KMT5C/PRKDC/PBRM1/RUVBL1/DMAP1/FMN2/SPIRE1/DDX11/SMARCD3/BCL7B/PARP3/DPF2/ARID1B",29
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","47/3292","163/18870",0.000214095041089119,0.0068477353230309,0.00560415490067782,"NES/SOD2/NRP1/CLCF1/CLU/LGMN/ERBB3/HIPK2/AGAP2/GBE1/SOD1/APOE/F2R/STXBP1/PINK1/CEBPB/KDM2B/PLXND1/TMBIM4/KIF14/AARS1/ADORA2A/DLX1/SET/ZPR1/IL27RA/CORO1A/POU4F1/RASA1/CX3CL1/NDNF/SNX6/UCP2/CLN8/MAP2K4/SLC1A1/PYCR1/AXL/TYRO3/FZD9/NMNAT1/GPI/ADAM8/JAK2/FBXO7/CTNNB1/BTG2",47
"GO:0044409","GO:0044409","entry into host","47/3292","163/18870",0.000214095041089119,0.0068477353230309,0.00560415490067782,"CAV1/EXOC7/PHB1/GSN/FUCA2/NPC1/NRP1/TPCN1/ICAM1/EGFR/HMGB1/ITGB6/CXCL8/CAV2/ITGB5/TRIM21/SLC52A2/SMPD1/NECTIN2/CTSL/ITGAV/TNFRSF4/TRIM22/TRIM8/LRRC15/CTSB/GAS6/HLA-DRB1/SCARB2/BSG/ITGA5/DAG1/AXL/SCARB1/PLSCR1/CD81/TYRO3/XPR1/CIITA/ITCH/INSR/TRIM38/CBL/SLC7A1/CD74/CLDN1/HSPA1A",47
"GO:1903405","GO:1903405","protein localization to nuclear body","8/3292","12/18870",0.000215806088407789,0.0068477353230309,0.00560415490067782,"MEPCE/CCT3/CCT5/CCT6A/CCT7/DKC1/LARP7/CCT2",8
"GO:1904816","GO:1904816","positive regulation of protein localization to chromosome, telomeric region","8/3292","12/18870",0.000215806088407789,0.0068477353230309,0.00560415490067782,"CCT3/CCT5/CCT6A/GNL3L/CCT7/DKC1/GNL3/CCT2",8
"GO:1904867","GO:1904867","protein localization to Cajal body","8/3292","12/18870",0.000215806088407789,0.0068477353230309,0.00560415490067782,"MEPCE/CCT3/CCT5/CCT6A/CCT7/DKC1/LARP7/CCT2",8
"GO:0031330","GO:0031330","negative regulation of cellular catabolic process","57/3292","208/18870",0.000219429251080891,0.00692753660861944,0.00566946390352541,"TIMP2/EIF4G2/NPC1/PKP3/ERFE/MET/EIF4ENIF1/HMOX1/SIRT2/NUPR1/PAIP1/MYD88/FOXK2/IGF2BP2/MTOR/IGF2BP1/FUS/RPTOR/SLC7A5/PINK1/WDR6/CSDE1/PHF23/ANXA2/HNRNPD/HNRNPC/KLHL22/FEZ1/VHL/RRAGD/EIF4G1/YBX1/TLK2/LARP1/AKT1/POLDIP2/IREB2/SYNCRIP/HNRNPAB/DKC1/RNF41/DFFA/RRAGB/TRIM27/ANGEL2/RASIP1/NRDE2/STK38L/METTL1/NBAS/MTMR2/NMNAT1/LRRK2/UPF3A/RRAGA/CIRBP/APOC1",57
"GO:1905475","GO:1905475","regulation of protein localization to membrane","51/3292","181/18870",0.00022122732899615,0.00694920619876851,0.00568719819582803,"LRP1/GBP1/GSN/TNF/NKD2/OGT/NLGN2/PRNP/EGFR/GDI1/NMT1/TNFAIP6/CIB1/PLS1/STAC3/PDZK1/FIS1/VTI1B/AP2M1/MIEF2/STX4/PTPN9/LRRC15/AKAP5/LYPLA1/FYN/ACTB/EPHB2/AKT1/CNST/WNK4/SORBS1/PIK3R1/ZMYND8/PRKCE/DLG1/DAG1/EZR/SLC1A1/GPC5/CD81/STX3/PGRMC1/ATP2C1/FZD9/PDCD5/TMEM59/HECTD1/AKT2/ERBB2/MESD",51
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","62/3292","231/18870",0.000223808293023352,0.00699512819844488,0.00572478054786048,"CAV1/SEMA4D/RELN/IL18/NRP1/TNF/CLCF1/TNFRSF1A/CD44/LYN/IL6/CD40/GPRC5A/ERBB3/PPP2R1A/CADM4/PRNP/EGFR/NCL/PARP14/ENPP2/MTOR/CHMP6/ADAM17/GFRA1/CNOT7/LRP8/PARP9/PDCL3/MVP/VPS25/DLG4/NEDD9/PTK6/PPP2CA/CSF2/FYN/SNX6/PECAM1/SRCIN1/ACVR1/IL31RA/PPP2R5B/CCL5/GREM1/ITGA5/EFNA5/DGKQ/OSBP/IL7/PRKCE/TNFRSF18/FGFR3/CBL/CSPG4/BMP6/CD74/TNK2/JAK2/PLCG2/SH3BP5L/MIF",62
"GO:0051225","GO:0051225","spindle assembly","40/3292","133/18870",0.000235332247330031,0.00731871581124389,0.00598960315278318,"AURKA/CDC20/CDCA8/PLK1/PRICKLE1/SPAG5/KIF4A/TUBB/LZTS2/CHMP3/KPNB1/CHMP6/GOLGA8G/MAPRE3/CCNB2/KIF23/MAPRE1/ASPM/STAG1/TPX2/RACGAP1/INCENP/NEK2/BIRC5/POLDIP2/TUBGCP6/AAAS/CCDC69/ABRAXAS1/FLNA/CHMP4B/RNF4/CEP97/NDC80/CSNK1D/GOLGA8A/CHMP4C/INO80/GOLGA8B/HSPA1A",40
"GO:0033046","GO:0033046","negative regulation of sister chromatid segregation","19/3292","48/18870",0.000242116345012725,0.00738277693987584,0.00604203048401461,"CCNB1/CDC20/CDCA8/PLK1/BUB1/DUSP1/MAD1L1/KLHL22/INCENP/DYNC1LI1/IK/PRAP1/BIRC5/ZW10/CENPF/NDC80/BUB3/SPC25/GEN1",19
"GO:0033048","GO:0033048","negative regulation of mitotic sister chromatid segregation","19/3292","48/18870",0.000242116345012725,0.00738277693987584,0.00604203048401461,"CCNB1/CDC20/CDCA8/PLK1/BUB1/DUSP1/MAD1L1/KLHL22/INCENP/DYNC1LI1/IK/PRAP1/BIRC5/ZW10/CENPF/NDC80/BUB3/SPC25/GEN1",19
"GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","19/3292","48/18870",0.000242116345012725,0.00738277693987584,0.00604203048401461,"CCNB1/CDC20/CDCA8/PLK1/BUB1/DUSP1/MAD1L1/KLHL22/INCENP/DYNC1LI1/IK/PRAP1/BIRC5/ZW10/CENPF/NDC80/BUB3/SPC25/GEN1",19
"GO:2000816","GO:2000816","negative regulation of mitotic sister chromatid separation","19/3292","48/18870",0.000242116345012725,0.00738277693987584,0.00604203048401461,"CCNB1/CDC20/CDCA8/PLK1/BUB1/DUSP1/MAD1L1/KLHL22/INCENP/DYNC1LI1/IK/PRAP1/BIRC5/ZW10/CENPF/NDC80/BUB3/SPC25/GEN1",19
"GO:1902115","GO:1902115","regulation of organelle assembly","59/3292","218/18870",0.00024692273584458,0.00749278651341974,0.00613206180993693,"PLK1/GSN/SPAG5/TNF/SDC4/MSN/NUPR1/TCHP/MARK4/ARHGEF5/CHMP3/MTOR/TESK1/RALB/ARHGAP35/LRRC4B/YAP1/CHMP6/PINK1/PHF23/MTMR3/CAPRIN1/RAB3GAP1/FEZ1/PRKAA2/MOAP1/SYNE2/SH3GLB1/UBAP2L/PDCD6IP/CSF2/EPHB2/AKT1/EVI5L/RABEP2/PAN3/FSCN1/PIP4K2A/CHMP4B/EZR/RAB11FIP3/RNF4/CEP97/CDK10/TBC1D30/CNOT6L/CHMP4C/UBQLN2/CEP135/SNX7/NUP62/LRRK2/LCP1/CNOT1/CNOT2/HSPA1A/PIP4K2B/ENTR1/PLK2",59
"GO:0031396","GO:0031396","regulation of protein ubiquitination","55/3292","200/18870",0.000254356720463015,0.0076810814474121,0.00628616151258709,"PARP10/CAV1/CDC20/NMI/PLK1/HSP90AB1/PRICKLE1/SPHK1/NXN/OGT/UBE2C/DTX3L/ARRB2/RBX1/SASH1/ARRB1/UBE2L3/KDM1A/HSPBP1/BIRC7/TCF25/SKP1/PEF1/FBXO2/U2AF2/PINK1/HSP90AA1/PHF23/DNAJA1/PPIA/UBB/CENPX/TGFBR1/DERL1/PSMD10/LAPTM5/FYN/BAG2/GNL3L/AKT1/COMMD1/CAMLG/TRAF6/AIMP2/BEX4/PRKCE/SEPTIN4/BEX3/UBQLN1/BEX2/LRRK2/TRIM44/HSPA1A/SPRY2/CTNNB1",55
"GO:1904507","GO:1904507","positive regulation of telomere maintenance in response to DNA damage","9/3292","15/18870",0.000268530292879183,0.00803149694156829,0.00657293993146728,"MCRS1/ACTR8/RUVBL2/RUVBL1/INO80E/INO80/INO80D/INO80B/TFPT",9
"GO:1904874","GO:1904874","positive regulation of telomerase RNA localization to Cajal body","9/3292","15/18870",0.000268530292879183,0.00803149694156829,0.00657293993146728,"CCT3/NHP2/CCT5/CCT6A/RUVBL2/CCT7/DKC1/RUVBL1/CCT2",9
"GO:0034471","GO:0034471","ncRNA 5'-end processing","11/3292","21/18870",0.000282204337072114,0.00840028243351325,0.00687475227153119,"UTP20/POP1/THG1L/POP4/PRORP/RPP21/RPP30/TBL3/NOP9/HSD17B10/ABT1",11
"GO:1901978","GO:1901978","positive regulation of cell cycle checkpoint","10/3292","18/18870",0.000287318277596328,0.00847182336440871,0.00693330103832251,"CDCA8/MAD1L1/INCENP/DYNC1LI1/BIRC5/CCAR2/NDC80/TTI1/TELO2/GEN1",10
"GO:1904872","GO:1904872","regulation of telomerase RNA localization to Cajal body","10/3292","18/18870",0.000287318277596328,0.00847182336440871,0.00693330103832251,"CCT3/EXOSC10/NHP2/CCT5/CCT6A/RUVBL2/CCT7/DKC1/RUVBL1/CCT2",10
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process","36/3292","117/18870",0.000289314701224302,0.00849063942419302,0.00694870001457924,"USP5/CAV1/VCP/AURKA/CDC20/PSMC1/PLK1/PSMC6/PRICKLE1/PSMC4/NKD2/PSMC5/PSMC3/CLU/ZFAND2A/RBX1/SIRT2/NUPR1/HSPBP1/BCAP31/PSMC2/TMTC3/KEAP1/CSNK1E/RNF144A/PSMD10/BAG2/AKT1/ECSCR/DDRGK1/CSNK1D/UBQLN1/UBQLN2/LRRK2/HECTD1/HSPA1A",36
"GO:0022604","GO:0022604","regulation of cell morphogenesis","65/3292","247/18870",0.000292168066015899,0.00853431112460459,0.00698444073210658,"CLDN4/ARPIN/UNC13A/SEMA4D/RELN/RNF157/SLC23A2/ALDOA/CD44/PALM2AKAP2/PARVA/RAB21/MSN/GRIP1/CORO1B/ENPP2/ARHGAP35/CORO1C/BAIAP2/WDR1/PALM/CDC42SE1/LRP8/AGO4/BCL9L/CFL1/NHERF1/FBLIM1/DIAPH1/DLG4/CAPRIN1/TIAM1/SYT1/PLXND1/STRIP1/PALM3/MYH14/CORO1A/RASA1/OBSL1/FYN/EPHB2/ANAPC2/FGD2/DNMBP/KANK1/EFNA5/PLXNB1/DLG1/DAG1/EZR/MACF1/FGD1/PRKDC/ANKRD27/SMURF1/MUL1/CYFIP1/SYNE3/NTNG2/HPN/STRIP2/SPAG9/SEMA4A/ATP10A",65
"GO:0071103","GO:0071103","DNA conformation change","30/3292","92/18870",0.000298827991645448,0.00868825011988695,0.00711042369349756,"HMGA1/HMGB3/NAV2/HNRNPA2B1/TOP1/PIF1/HMGB1/SSBP1/MCM9/HMGB2/UPF1/CHTF8/NBN/XRCC6/XRCC5/RTEL1/WRN/MCM3/RFC2/RUVBL2/MCM6/POLQ/SUB1/RUVBL1/RFC5/DDX1/TOP3A/DDX11/TWNK/TOP3B",30
"GO:0033674","GO:0033674","positive regulation of kinase activity","84/3292","337/18870",0.000302642444428335,0.00872436654708539,0.00713998121038907,"TIE1/PHB1/CAMKK1/HSP90AB1/RELN/FGFR1/IL18/MAPT/TNF/TCIM/CD40/MET/CDKN1A/CLU/HMGA2/CCN1/ERBB3/RASSF2/LAT/SASH1/AGAP2/PRNP/EGFR/PRKAG2/CCND2/PDGFRB/IRAK1/PSRC1/ARHGEF5/RALB/RPTOR/MAP3K11/NBN/EEF1A2/CIB1/PINK1/MAPRE3/ADAM17/HSP90AA1/LRP8/DLG4/XRCC6/PPIA/EGR1/NEDD9/TNFRSF10B/CD24/KIF14/CARD10/MAP4K2/ROBO1/TPX2/GAS6/PPP2CA/PSMD10/HLA-DRB1/PILRB/MMD/XRCC5/AKT1/SRCIN1/IRGM/CCL5/NRG1/BORA/TRAF6/AXL/CALM3/TXN/ERN1/TYRO3/PHB2/FGFR3/INSR/EPHB4/PIH1D1/TELO2/SLC8A2/CD74/MERTK/ADAM8/LRRK2/JAK2/ERBB2",84
"GO:0042177","GO:0042177","negative regulation of protein catabolic process","35/3292","113/18870",0.000303217794928108,0.00872436654708539,0.00713998121038907,"TIMP2/PHB1/SERPINE2/HSP90AB1/OGT/HFE/LAPTM4B/AGAP2/EGFR/SIRT2/ANXA2/PBK/ATP13A2/TLK2/MAP1A/FYN/USP14/PSMF1/CCAR2/TRIM39/FLNA/CYP51A1/CAMLG/DDRGK1/SF3B3/CST3/MGAT3/VPS35/FMN2/TAF9/RILP/USP25/PSME3IP1/PHF20L1/TMEM132A",35
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","69/3292","266/18870",0.000304257224006497,0.00872436654708539,0.00713998121038907,"NCCRP1/CAV1/ATP2A3/ECPAS/VCP/PSMC6/UFC1/CREB3L3/CLU/HM13/NUPR1/FBXO44/NPLOC4/CLGN/NGLY1/CREB3L2/DNAJB12/FBXO2/EIF2AK4/CXCL8/BCAP31/ATF3/ERMP1/PML/TMTC3/EIF2AK3/UBXN6/PDIA4/CEBPB/AUP1/SCAMP5/MAN1A1/TNFRSF10B/FAM8A1/ATF6B/TMEM33/DERL1/SRPX/HERPUD2/RASGRF1/EIF4G1/CCDC47/USP14/PIK3R1/SDF2L1/CALR/QRICH1/EIF2B5/CREB3/UGGT1/UFD1/PPP1R15A/DDRGK1/ERN1/ATF6/OPA1/BRSK2/UBQLN1/PPP2CB/DERL2/UBQLN2/USP25/TRIM13/ATP2A2/VAPB/COPS5/LRRK2/ATP2A1/HSPA1A",69
"GO:0051701","GO:0051701","biological process involved in interaction with host","57/3292","211/18870",0.000327673376622732,0.00935290537565616,0.00765437447914674,"CAV1/EXOC7/PHB1/GSN/HSP90AB1/FUCA2/NPC1/NRP1/TPCN1/ICAM1/ALYREF/EGFR/HMGB1/ITGB6/CHMP3/CXCL8/CAV2/CHMP6/ITGB5/TRIM21/SLC52A2/SMPD1/NECTIN2/PPIA/CTSL/ITGAV/TNFRSF4/TRIM22/TRIM8/LRRC15/CTSB/PC/GAS6/HLA-DRB1/SCARB2/BSG/AKT1/IFIT1/ITGA5/CHMP4B/DAG1/AXL/SCARB1/PLSCR1/CD81/TYRO3/XPR1/CIITA/ITCH/INSR/TRIM38/CBL/SLC7A1/CHMP4C/CD74/CLDN1/HSPA1A",57
"GO:0033673","GO:0033673","negative regulation of kinase activity","53/3292","193/18870",0.000338294837483906,0.00961218649596317,0.00786656894819035,"CAV1/PRKAR1B/PLK1/MAPT/DUSP1/LYN/GPRC5A/CDKN1A/MACROH2A1/DUSP3/PRKAR1A/PRKAG2/WWTR1/APOE/DEPTOR/NR2F2/GNAQ/AKT1S1/TESK1/CHMP6/CORO1C/MIDN/MVP/DNAJA1/SMPD1/HEG1/VPS25/PPIA/PKIA/PTK6/LATS2/TARBP2/IRS2/SNX6/EPHB2/AKT1/SRCIN1/PRDX3/DBNDD1/CAMK2N1/WARS1/ADAR/TRIM27/RASIP1/DBNDD2/CBL/CEP43/IPO5/UCHL1/SPRY2/THY1/HIPK3/SH3BP5L",53
"GO:0007249","GO:0007249","canonical NF-kappaB signal transduction","76/3292","300/18870",0.000340370219345149,0.00962739475622863,0.00787901531801584,"GJA1/TNF/TNFRSF1A/CD40/S100A4/HDAC1/ARRB2/LAMTOR5/RBX1/HMOX1/CUL1/MAVS/PPM1B/GAPDH/MYD88/CFLAR/IRAK1/WLS/SIRPA/RIPK1/F2R/PPM1N/S100A13/LTBR/PINK1/FAIM/RHOC/TRIM21/CANT1/RIOK3/TNFRSF10B/AKAP13/TRIM22/CXXC5/LITAF/TRIM8/CX3CL1/SHISA5/AJUBA/HLA-DRB1/FYN/AKT1/CARD8/IRGM/MIB2/CACTIN/TMEM101/ZMYND11/TRIM39/TSPAN6/FLNA/TRAF6/ECM1/CARD9/PRKCE/DDRGK1/DDX21/REL/F2RL1/DDX1/NFKBIA/SECTM1/TRIM38/MUL1/ATP2C1/CASP10/CD74/TRIM13/NUP62/CCDC22/CC2D1A/PLCG2/CASP8/PLK2/CTNNB1/UBE2I",76
"GO:0002685","GO:0002685","regulation of leukocyte migration","61/3292","230/18870",0.000353145206739089,0.009943741834802,0.00813791230323363,"CCL20/PTAFR/SERPINE1/PADI2/TNF/DUSP1/LYN/CD9/IL6/ICAM1/C5AR1/LGMN/ZP3/S100A14/HMOX1/MSN/HMGB1/CHST2/MYD88/CXCL8/TNFAIP6/ADAM17/CAMK1D/NEDD9/P2RX4/CXCL10/IL27RA/CORO1A/CX3CL1/SPN/GAS6/ABL2/AKT1/ADA/CNN2/PGF/PIK3R1/DDT/RIN3/CALR/ITGA2B/CCL5/CD99/GREM1/VEGFB/CREB3/ECM1/TNFRSF18/MTUS1/CD81/F2RL1/GCNT1/VEGFC/AKIRIN1/C5/CD74/ADAM8/THY1/ZNF580/CD47/MIF",61
"GO:0048525","GO:0048525","negative regulation of viral process","30/3292","93/18870",0.000368454544303294,0.0103282930782058,0.00845262726133588,"GSN/TNF/MX1/OAS2/BANF1/OAS1/HMGA2/IFIH1/RSAD2/MAVS/ARK2N/TRIM21/PPIA/TRIM8/TRIM14/LRRC15/TRIM28/IFI16/IFIT1/CCL5/OAS3/OASL/TRIM27/PLSCR1/CIITA/RNASEL/TRIM13/SHFL/MPHOSPH8/LARP7",30
"GO:0042398","GO:0042398","cellular modified amino acid biosynthetic process","13/3292","28/18870",0.000370455213630919,0.0103380158053878,0.00846058429627005,"CKB/FPGS/GAMT/PTDSS1/CKMT1A/PLOD2/PLOD3/SLC27A1/DHFR2/PLSCR1/TMLHE/DHFR/GART",13
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","17/3292","42/18870",0.000372355448093279,0.0103448618045826,0.00846618703033141,"CAVIN3/TNF/PLS1/STRIP1/RACGAP1/PDCD6IP/NCKAP1/RAB13/CALR/DLG1/EZR/FHOD1/EPB41/LLGL2/EPB41L2/PLEC/LCP1",17
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","72/3292","282/18870",0.000376895373870296,0.0104246592126691,0.00853149285984927,"PHB1/CAMKK1/HSP90AB1/RELN/FGFR1/IL18/TNF/TCIM/CD40/CDKN1A/CLU/HMGA2/CCN1/ERBB3/RASSF2/LAT/SASH1/AGAP2/PRNP/EGFR/PRKAG2/CCND2/PDGFRB/IRAK1/PSRC1/ARHGEF5/RALB/RPTOR/MAP3K11/CIB1/PINK1/MAPRE3/ADAM17/HSP90AA1/LRP8/DLG4/XRCC6/PPIA/EGR1/NEDD9/TNFRSF10B/CD24/KIF14/CARD10/MAP4K2/ROBO1/TPX2/GAS6/PPP2CA/PSMD10/PILRB/MMD/XRCC5/AKT1/SRCIN1/IRGM/CCL5/NRG1/BORA/TRAF6/CALM3/TXN/ERN1/PHB2/INSR/PIH1D1/TELO2/SLC8A2/ADAM8/LRRK2/JAK2/ERBB2",72
"GO:1903078","GO:1903078","positive regulation of protein localization to plasma membrane","22/3292","61/18870",0.000389052722915315,0.0107135179336724,0.00876789350043326,"LRP1/TNF/NKD2/PRNP/EGFR/CIB1/PLS1/STAC3/STX4/PTPN9/AKAP5/EPHB2/AKT1/CNST/SORBS1/PIK3R1/PRKCE/DLG1/EZR/STX3/PGRMC1/ATP2C1",22
"GO:0010833","GO:0010833","telomere maintenance via telomere lengthening","27/3292","81/18870",0.000395777629542938,0.0108509033433022,0.00888032908392742,"HSP90AB1/TERF1/HNRNPA1/HNRNPA2B1/CCT3/PIF1/RPA1/NAT10/EXOSC10/NHP2/HSP90AA1/SMG5/CCT5/HNRNPC/CCT6A/NEK2/XRCC5/RTEL1/GNL3L/CCT7/DCLRE1B/PNKP/DKC1/TEN1/TELO2/CTNNB1/CCT2",27
"GO:0007004","GO:0007004","telomere maintenance via telomerase","24/3292","69/18870",0.00040253176891111,0.0109621084684106,0.00897133884371774,"HSP90AB1/TERF1/HNRNPA1/CCT3/PIF1/RPA1/NAT10/EXOSC10/NHP2/HSP90AA1/SMG5/CCT5/HNRNPC/CCT6A/NEK2/XRCC5/GNL3L/CCT7/PNKP/DKC1/TEN1/TELO2/CTNNB1/CCT2",24
"GO:0051881","GO:0051881","regulation of mitochondrial membrane potential","25/3292","73/18870",0.00040334105706838,0.0109621084684106,0.00897133884371774,"VCP/SOD2/MAPT/CLIC1/SOD1/ARL6IP5/PINK1/LIPA/PIP5KL1/UBB/BCO2/MLLT11/ADORA2A/AKT1/PRDX3/UCP2/MFN1/P2RX7/PYCR1/PRELID1/MUL1/FZD9/LRRK2/IFI6/AKT2",25
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process","38/3292","128/18870",0.000441670335367397,0.011913254658013,0.00974975248388775,"RBM8A/MRTO4/EIF4ENIF1/DCPS/PAIP1/CTIF/UPF1/IGF2BP1/PNRC2/EXOSC10/CSDE1/SMG5/CNOT7/HNRNPD/SMG9/CAPRIN1/MAGOH/PYM1/EXOSC3/YBX1/CNOT4/SYNCRIP/PAN3/HNRNPAB/MAGOHB/ZFP36L2/SMG8/SKIC3/CNOT6L/LSM7/NBAS/ZFP36L1/RC3H1/UPF3A/CNOT1/POLR2G/CNOT2/BTG2",38
"GO:0098876","GO:0098876","vesicle-mediated transport to the plasma membrane","43/3292","150/18870",0.000444832458625459,0.011913254658013,0.00974975248388775,"RAB31/RAB34/GRIP1/ARHGAP8/RAB11B/VPS52/HGS/VAMP3/ARFGEF2/EIPR1/ANKRD50/RAB17/WASH6P/WASHC2C/SNAP25/ARL4C/AKAP5/LYPLA1/ARL3/BLZF1/CNST/EXOC4/RAB13/COMMD1/MICALL1/CLSTN1/EHD3/RAB11FIP3/MACF1/SLC1A1/STEAP2/VPS35/ANKRD27/PTPN23/STX3/CCDC93/AMN/ATP2C1/SNX7/CCDC22/PREPL/RAB11FIP4/ENTR1",43
"GO:0051985","GO:0051985","negative regulation of chromosome segregation","19/3292","50/18870",0.000447866716466654,0.011913254658013,0.00974975248388775,"CCNB1/CDC20/CDCA8/PLK1/BUB1/DUSP1/MAD1L1/KLHL22/INCENP/DYNC1LI1/IK/PRAP1/BIRC5/ZW10/CENPF/NDC80/BUB3/SPC25/GEN1",19
"GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","19/3292","50/18870",0.000447866716466654,0.011913254658013,0.00974975248388775,"CCNB1/CDC20/CDCA8/PLK1/BUB1/DUSP1/MAD1L1/KLHL22/INCENP/DYNC1LI1/IK/PRAP1/BIRC5/ZW10/CENPF/NDC80/BUB3/SPC25/GEN1",19
"GO:1905819","GO:1905819","negative regulation of chromosome separation","19/3292","50/18870",0.000447866716466654,0.011913254658013,0.00974975248388775,"CCNB1/CDC20/CDCA8/PLK1/BUB1/DUSP1/MAD1L1/KLHL22/INCENP/DYNC1LI1/IK/PRAP1/BIRC5/ZW10/CENPF/NDC80/BUB3/SPC25/GEN1",19
"GO:1901875","GO:1901875","positive regulation of post-translational protein modification","45/3292","159/18870",0.000451855706008096,0.0119684322807483,0.00979490959500155,"CAV1/VCP/HCFC1/CDC20/NMI/PLK1/PRICKLE1/SPHK1/OGT/UBE2C/MCRS1/RBX1/UBE2L3/KDM1A/HSPBP1/BIRC7/SKP1/PEF1/PINK1/PHF23/DCUN1D5/EGR1/UBB/CENPX/DERL1/PSMD10/LAPTM5/ARNT/PIAS4/COMMD1/SAE1/MYBBP1A/TRAF6/AIMP2/SUV39H1/SEPTIN4/DCUN1D4/DDX21/WDR5/MUL1/UBQLN1/KANSL2/GNL3/LRRK2/NELFE",45
"GO:0071496","GO:0071496","cellular response to external stimulus","85/3292","346/18870",0.00045989691092303,0.0121203449680866,0.00991923423534773,"CYP24A1/PLIN2/COL1A1/MLXIPL/ANKRD1/TNFRSF1A/HNRNPA1/LYN/MAPKAP1/OGT/CD40/CDKN1A/HFE/YWHAZ/SREBF2/PRKAG2/SLC38A3/KAT5/MYD88/TNFRSF8/FOLR1/MTOR/EIF2AK4/UPP1/RALB/ARHGAP35/RPTOR/SLC7A5/ATF3/LTBR/TNC/GLUL/EIF2AK3/BAG3/CREBBP/UCN2/FAS/MTMR3/GCN1/AKR1C3/TNFRSF10B/USF2/HABP4/PRKAA2/TMEM87A/USF1/SH3GLB1/LOC102724560/RRAGD/EIF4G1/SRD5A1/GAS6/ENG/WRN/CNN2/HSPA8/IFI16/UCP2/CDA/MYBBP1A/SUV39H1/ITFG2/MAP2K4/ASNS/DAG1/P2RX7/NUDT15/AXL/RRAGB/FOSL1/XPR1/MAP1LC3C/VDR/CBL/BMP6/BMT2/CASP8AP2/SEH1L/DSC2/PLEC/LRRK2/PHEX/RRAGA/CASP8/SEC13",85
