"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098798","GO:0098798","mitochondrial protein-containing complex","77/3443","300/19886",0.00015940828495182,0.00193641867457866,0.00140290293917909,"PHB1/TOMM6/MRPL9/IDH3B/MRPS15/PDHX/MRPS7/MPC2/UQCRH/NDUFA9/MRPL27/MRPL51/TOMM22/MRPL35/TOMM40/DNAJC11/MRPL3/CHCHD10/PRORP/POLG/NDUFB8/ATP5PB/MRPL11/MRPL20/ATP5MF/PTCD3/NDUFS3/TIMM50/TIMM21/PNPT1/MCCC1/MRPS22/AURKAIP1/MRPL23/MRPS34/TIMM8B/MRPL22/MPV17L2/GADD45GIP1/MRPL55/SLC25A5/MRPL54/MRPL45/MCUB/NDUFA10/MRPL39/SAMM50/TIMM13/MRPS16/MRPL58/MRPL15/MFN1/COX6B1/NSUN4/MRPS18C/HSD17B10/CYC1/MRPS35/MRPL38/SDHC/LYRM4/PHB2/MICOS10/TIMM22/PPIF/NDUFB4/ATP5MG/MTX1/NDUFS6/COX1/TIMM44/TIMM23/ATP5F1E/NDUFA3/UQCRFS1/ATP5MC1/MRPS11",77
"GO:0000922","GO:0000922","spindle pole","50/3443","176/19886",0.000169627465743291,0.00202732180831901,0.00146876073903359,"CCNB1/AURKA/CDC20/PLK1/SPAG5/PMF1/CDC25B/FAM83D/KAT5/SPOUT1/DYNC1I1/MAD1L1/PSRC1/RAE1/WDR62/TMEM201/KLHL21/DLGAP5/MAPRE1/EFHC1/ASPM/STAG1/KLHL22/NEDD9/KNSTRN/TPX2/DYNC1LI1/LATS2/PPP2CA/IK/CNTRL/NEK2/TUBGCP6/AAAS/ZW10/CENPF/TACC3/BEX4/FAM110A/CKAP2L/CALM3/UXT/PPP2CB/KATNAL1/DDX11/PKP4/NUP62/PLK2/CTNNB1/KATNAL2",50
"GO:0031968","GO:0031968","organelle outer membrane","65/3443","246/19886",0.000208800637371789,0.002455893210992,0.00177925355153906,"TOMM6/ASS1/AIFM2/RSAD2/HMOX1/SLC44A1/MAVS/ENO1/HK2/CPT1A/ARMCX2/MTOR/TOMM22/TOMM40/THG1L/DNAJC11/PINK1/CLMN/SNN/UBB/TOMM34/IFI27/MGST1/FIS1/PLD6/MIEF2/MOAP1/SYNE2/SH3GLB1/TRIM14/ARMCX3/ARMCX6/ACSL5/VDAC3/SAMM50/SLC11A2/COASY/VAT1/GPAM/ARMCX1/BCL2A1/MFN2/MFN1/HK1/PPP1R15A/SEPTIN4/CYB5B/QTRT1/MIGA2/QTRT2/MTARC2/PHB2/FUNDC2/ACSL1/OPA1/MICOS10/SPIRE1/MUL1/PGRMC1/MTX1/SYNE3/PLEC/LRRK2/SARM1/CASP8",65
"GO:0032587","GO:0032587","ruffle membrane","32/3443","100/19886",0.00024476481242036,0.00283391759380448,0.00205312589365763,"MYO6/PSD3/EGFR/PDE4A/EPS8L2/CIB1/CORO1C/ADAM17/CFL1/DIAPH1/EPB41L5/TIAM1/ITGAV/NME1/ARHGEF4/PDE9A/SH3BGRL3/FGD2/KSR1/FERMT1/KANK1/TESC/ITGA5/SH2D3C/EZR/MACF1/LCP1/PLCG2/AKT2/SPRY2/ERBB2/RASGRP2",32
"GO:0031011","GO:0031011","Ino80 complex","9/3443","15/19886",0.000252958567038246,0.00284548431984294,0.00206150579319539,"MCRS1/ACTR8/RUVBL2/RUVBL1/INO80E/INO80/INO80D/INO80B/TFPT",9
"GO:0034708","GO:0034708","methyltransferase complex","31/3443","96/19886",0.000253443947516375,0.00284548431984294,0.00206150579319539,"HCFC1/KMT2D/MCRS1/WDR77/EPOP/SNRPF/PRDM4/KMT2B/PRMT1/PRPF31/WDR4/CBX5/PRMT5/LAS1L/KMT2C/SETD1A/TRMT61A/RUVBL2/HDAC9/RUVBL1/METTL3/HSD17B10/VIRMA/WDR5/RBM15/JARID2/ZC3H13/METTL1/TAF9/NCOA6/CXXC1",31
"GO:0005912","GO:0005912","adherens junction","52/3443","188/19886",0.000263178977384334,0.0028657836510499,0.00207621231910711,"CDH6/EIF4G2/ESAM/CDCA3/TSPAN33/FAT2/PKP3/PDLIM1/LYN/CYTH3/S100A11/CYTH2/NEXN/MSN/ZYX/TJP2/SHROOM4/CDH24/BAIAP2/NOTCH1/ANXA2/EPB41L5/NECTIN2/DLG4/PDLIM7/PDZD11/LIN7A/NIBAN2/CYTH1/PAK4/MAGI1/AJUBA/ACTB/JUP/PTPRM/SORBS1/EFNA5/DLG1/DAG1/EZR/CAMSAP3/HMCN1/OXTR/LLGL2/JAG1/ADD1/PKP4/TNK2/DSC2/FER/PPP1CA/CTNNB1",52
"GO:0031256","GO:0031256","leading edge membrane","50/3443","179/19886",0.000264931792987413,0.0028657836510499,0.00207621231910711,"MAPT/CD44/MYO6/PSD3/EGFR/GABBR1/PDE4A/EPS8L2/CIB1/CORO1C/ADAM17/CFL1/DIAPH1/EPB41L5/TIAM1/PLXND1/ITGAV/NME1/ADORA2A/ARHGEF4/SYNE2/PDE9A/STX4/AKAP5/SH3BGRL3/NCKAP1/FGD2/KSR1/FERMT1/KANK1/TESC/ITGA5/SH2D3C/ADGRV1/EZR/MACF1/UNC5A/INSR/CSPG4/KCNC3/VASP/SLC9A5/LCP1/SGCE/PLCG2/AKT2/SPRY2/THY1/ERBB2/RASGRP2",50
"GO:0019867","GO:0019867","outer membrane","65/3443","248/19886",0.000266854348073473,0.0028657836510499,0.00207621231910711,"TOMM6/ASS1/AIFM2/RSAD2/HMOX1/SLC44A1/MAVS/ENO1/HK2/CPT1A/ARMCX2/MTOR/TOMM22/TOMM40/THG1L/DNAJC11/PINK1/CLMN/SNN/UBB/TOMM34/IFI27/MGST1/FIS1/PLD6/MIEF2/MOAP1/SYNE2/SH3GLB1/TRIM14/ARMCX3/ARMCX6/ACSL5/VDAC3/SAMM50/SLC11A2/COASY/VAT1/GPAM/ARMCX1/BCL2A1/MFN2/MFN1/HK1/PPP1R15A/SEPTIN4/CYB5B/QTRT1/MIGA2/QTRT2/MTARC2/PHB2/FUNDC2/ACSL1/OPA1/MICOS10/SPIRE1/MUL1/PGRMC1/MTX1/SYNE3/PLEC/LRRK2/SARM1/CASP8",65
"GO:1902562","GO:1902562","H4 histone acetyltransferase complex","18/3443","45/19886",0.00027298451642342,0.0028897360952822,0.00209356546429991,"HCFC1/BRD8/OGT/MCRS1/KAT5/ACTBL2/MSL3/EPC2/ACTB/POTEF/EPC1/RUVBL2/RUVBL1/DMAP1/WDR5/ACTG1/KANSL2/PHF20L1",18
"GO:0042641","GO:0042641","actomyosin","26/3443","76/19886",0.000281146507751609,0.0029342191865344,0.00212579271984167,"LIMA1/PDLIM1/TPM3/ABLIM3/ZYX/CORO1B/SHROOM4/BAG3/FBLIM1/SYNPO/CDC42BPB/PDLIM7/MYH14/TPM4/PDCD6IP/TRIP6/CNN2/TLNRD1/SORBS1/FSCN1/PXN/PALLD/FHOD1/MYL9/LCP1/ACTN1",26
"GO:0000775","GO:0000775","chromosome, centromeric region","67/3443","258/19886",0.000287830653845615,0.00295193864848576,0.00213863017363128,"CCNB1/AURKA/CDC20/CDCA8/PLK1/BUB1/SPAG5/PMF1/SUMO3/SMARCD1/MACROH2A1/PPP2R1A/RASSF2/RCC2/KIF22/KAT5/POLE3/SPOUT1/DYNC1I1/MAD1L1/CHMP3/CHMP6/CENPT/ATRX/CENPN/CEBPB/NGDN/STAG1/DCTN3/CENPX/ARID2/HELLS/KNSTRN/HJURP/INCENP/CBX5/DYNC1LI1/NUP107/NUP37/PPP2CA/SMARCB1/NEK2/BIRC5/ACTB/KIF2C/C9orf78/ZW10/CENPF/SEPTIN6/CHRAC1/DCTN5/CHMP4B/SUV39H1/KMT5C/PBRM1/NDC80/BUB3/SPC25/CHMP4C/ORC2/PPP2CB/SEH1L/CENPU/MIS18A/PLK2/CENPA/SEC13",67
"GO:0005770","GO:0005770","late endosome","79/3443","315/19886",0.00029081176968888,0.00295193864848576,0.00213863017363128,"ECPAS/PRKAR1B/CTSH/PLD3/NPC1/ANXA6/BAIAP3/PMEL/SLC39A14/PSAP/MON1B/LGMN/HLA-DMB/LAPTM4B/LAMTOR5/PRKAR1A/EGFR/CD63/ANXA8/STEAP3/ANKRD13B/APOE/RAB7B/F2R/CHMP3/HGS/HLA-DMA/CHMP6/ABCA5/GFRA1/UBXN6/TMEM192/AP5S1/ANXA2/IGF2R/CTSL/DYSF/HLA-DQB1/VTI1B/DERL1/LITAF/ASTN2/ATP13A2/ABCA3/HLA-DRB1/SCARB2/MMD/CLCN4/VPS33A/HSPA8/IRGM/AP5Z1/SLC11A2/AP5B1/RASGEF1B/MICALL1/RHOB/ZFYVE26/CHMP4B/SLC1A1/MARCHF8/VPS35/ANKRD27/ATP7A/STARD3NL/INSR/CHMP4C/RAB27A/DERL2/RILP/CD74/MR1/B2M/CYB561A3/TMEM59/UNC13D/SLC2A4/LRRK2/SLC9A9",79
"GO:0001725","GO:0001725","stress fiber","24/3443","70/19886",0.000457576884889422,0.00452085962270749,0.0032752871760506,"LIMA1/PDLIM1/TPM3/ABLIM3/ZYX/CORO1B/SHROOM4/BAG3/FBLIM1/SYNPO/PDLIM7/MYH14/TPM4/TRIP6/CNN2/TLNRD1/SORBS1/FSCN1/PXN/PALLD/FHOD1/MYL9/LCP1/ACTN1",24
"GO:0097517","GO:0097517","contractile actin filament bundle","24/3443","70/19886",0.000457576884889422,0.00452085962270749,0.0032752871760506,"LIMA1/PDLIM1/TPM3/ABLIM3/ZYX/CORO1B/SHROOM4/BAG3/FBLIM1/SYNPO/PDLIM7/MYH14/TPM4/TRIP6/CNN2/TLNRD1/SORBS1/FSCN1/PXN/PALLD/FHOD1/MYL9/LCP1/ACTN1",24
"GO:0005769","GO:0005769","early endosome","101/3443","427/19886",0.000464874847230876,0.00453252976050104,0.00328374199567516,"LRP1/CAV1/ECPAS/PHB1/PLD3/TBC1D16/NRP1/TPCN1/SPHK1/RAB31/SLC39A14/DTX3L/HFE/LAPTM4B/RAB21/RCC2/EGFR/RAP1GAP/RAB29/WASHC2A/SORT1/ANKRD13B/APOE/WLS/SAMD9L/F2R/CHMP3/HSPD1/HGS/NCSTN/CLN6/VAMP3/PML/MLC1/CD22/UBXN6/ANXA2/HAS3/APH1A/IGF2R/RAB17/WASH6P/TMEM184A/DYSF/NEURL3/RBSN/WASHC2C/VTI1B/DERL1/LITAF/CORO1A/ASTN2/SNX6/CLCN4/VPS33A/MIB2/COMMD1/LNPEP/PRDX3/SLC11A2/FGD2/RASGEF1B/RABEP2/BLTP3B/FKBP15/AP3M1/RHOB/ZFYVE26/RIN3/NISCH/EHD3/OSBPL6/HLA-A/SLC1A1/TGFBRAP1/MARCHF8/STEAP2/SNX21/SGK3/TRIM27/VPS35/ANKRD27/DBNL/SH3GL3/ATP7A/PTPN23/F2RL1/ITCH/SERPINB1/DERL2/CCDC93/MR1/MTMR2/SNX7/B2M/SLC9A9/AKT2/DNAJC13/ENTR1/ERBB2/ATP11B",101
"GO:0098562","GO:0098562","cytoplasmic side of membrane","56/3443","211/19886",0.000489620958380613,0.00471180688519525,0.00341362527374043,"SRMS/LYN/RAB21/HM13/THADA/GNG5/MYD88/GNAQ/RASA3/EEF1A2/SHROOM4/PALM/DNAJA1/DLG4/STAC3/GNG4/RPS26/CYTH1/GNG11/AP2M1/LITAF/RACGAP1/PTK6/GNAO1/AKAP5/G6PD/FYN/JUP/AP2B1/AP4B1/MICALL1/TH/TRAF6/FARP1/CHMP4B/FRMD6/DLG1/OTULINL/CACNB4/HID1/EPB41/GNAZ/BLOC1S2/GNAS/SAMD12/GNGT2/CHMP4C/PKP4/SAMD10/BORCS8/LRRK2/JAK2/FER/ESYT2/ASPSCR1/JAK3",56
"GO:0030686","GO:0030686","90S preribosome","13/3443","29/19886",0.000523798649103263,0.004976087166481,0.00360509191690505,"UTP20/PES1/NOC2L/HEATR1/NOL6/BMS1/TBL3/LOC102724159/NOP9/UTP18/IMP4/WDR3/NOC4L",13
"GO:0000792","GO:0000792","heterochromatin","26/3443","79/19886",0.000557087800798153,0.0052253425366004,0.00378567326325194,"HMGA1/CBX6/HMGA2/MACROH2A1/HDAC1/MBD3/SIRT2/POLE3/ANAPC7/PML/ATRX/H2AZ1/HELLS/INCENP/CBX5/TRIM28/WDR76/CHRAC1/SUV39H1/KMT5C/CBX2/PHC2/ORC2/MPHOSPH8/SMARCAD1/CENPA",26
"GO:0097346","GO:0097346","INO80-type complex","12/3443","26/19886",0.000619660688823435,0.00573960713022707,0.0041582493592099,"BRD8/MCRS1/KAT5/ACTR8/RUVBL2/RUVBL1/INO80E/DMAP1/INO80/INO80D/INO80B/TFPT",12
"GO:0031253","GO:0031253","cell projection membrane","85/3443","352/19886",0.000642977429844727,0.00588205278413509,0.00426144885277207,"CNGB1/LIMA1/MAPT/CD44/SCNN1A/MYO6/SLC5A6/PSD3/EGFR/GPR37L1/MSN/GABBR1/PDE4A/FOLR1/EPS8L2/MXRA8/SLC7A5/SLC6A6/CIB1/CORO1C/ADAM17/HSP90AA1/PALM/CYS1/CFL1/NHERF1/DIAPH1/EPB41L5/MAPRE1/TIAM1/PLXND1/ITGAV/PDZK1/NME1/PEX19/ADORA2A/ARHGEF4/SYNE2/PDE9A/STX4/TCTN2/PODXL/AKAP5/SLC46A1/SHANK3/SH3BGRL3/NCKAP1/SLC11A2/FGD2/KSR1/FERMT1/FSCN1/KANK1/TESC/ITGA5/SH2D3C/DLG1/ADGRV1/EZR/EHD3/MACF1/CYBRD1/DMD/PDE6B/ATP7A/UNC5A/INSR/CSPG4/TTYH1/AMN/KCNC3/FZD9/VASP/SLC9A5/GPI/LCP1/SGCE/PLCG2/AKT2/SPRY2/THY1/ERBB2/SLC17A3/CTNNB1/RASGRP2",85
"GO:0030426","GO:0030426","growth cone","46/3443","168/19886",0.000730412905497686,0.00657377731758065,0.00476259170674925,"MAP2/EXOC7/KIF5C/NGFR/HSP90AB1/MAPT/TUBB3/ADGRL1/CYTH2/L1CAM/SIRT2/IGF2BP1/CIB1/PINK1/HSP90AA1/CFL1/CSNK1E/NDRG2/CBARP/TIAM1/KIF21B/WDR47/EXOC3/FEZ1/GPM6A/GDPD5/ZPR1/RASGRF1/MYH14/SNAP25/FLRT3/EXOC4/FKBP15/FSCN1/FLNA/PALLD/TSHZ3/STX3/CBL/ARPC3/CYFIP1/PREX1/GPRIN1/LRRK2/DOCK7/THY1",46
"GO:0005771","GO:0005771","multivesicular body","23/3443","68/19886",0.000740001843944727,0.00657377731758065,0.00476259170674925,"ECPAS/PRKAR1B/CTSH/PMEL/LAPTM4B/PRKAR1A/EGFR/CD63/STEAP3/APOE/CHMP3/HGS/CHMP6/GFRA1/CTSL/ATP13A2/ABCA3/CHMP4B/CHMP4C/RAB27A/CD74/SLC2A4/LRRK2",23
"GO:0001650","GO:0001650","fibrillar center","42/3443","150/19886",0.000745205525879588,0.00657377731758065,0.00476259170674925,"ANKRD1/TAX1BP3/TERF1/UBTF/RSAD2/TOP1/RAE1/TXNRD1/LIPA/BCL9L/FBLIM1/HEATR1/BTBD10/POLR2F/PTPN13/CD2BP2/MRPL23/POLR1B/SMARCB1/PAK6/EEF1D/URB1/TIMM13/NHEJ1/DCAF1/CDCA7L/EZR/DKC1/JAZF1/TRIM27/SNRPB2/IMP4/KLF6/GTF3C3/HERC4/PLRG1/TIMM44/PEX14/RAI14/CC2D1A/SAP30L/COIL",42
"GO:0030532","GO:0030532","small nuclear ribonucleoprotein complex","32/3443","106/19886",0.000770959053496373,0.00667316312897224,0.00483459506467198,"MEPCE/SF3A1/RBM42/SNRPA1/TSSC4/SNRPF/SNRPA/SNRPC/SF3B4/DDX23/PRPF6/PRPF31/LSM5/CD2BP2/SNRNP40/EFTUD2/PPIH/LSM6/ZMAT2/SF3B3/ARFGEF1/PHF5A/LSM3/SNRPB2/SART1/BUD13/SNRNP200/AAR2/LSM7/HTATSF1/PRPF40B/LARP7",32
"GO:0030427","GO:0030427","site of polarized growth","47/3443","173/19886",0.000774483170164119,0.00667316312897224,0.00483459506467198,"MAP2/EXOC7/KIF5C/NGFR/HSP90AB1/MAPT/TUBB3/ADGRL1/CYTH2/L1CAM/SIRT2/IGF2BP1/CIB1/PINK1/HSP90AA1/CFL1/CSNK1E/NDRG2/CBARP/TIAM1/KIF21B/WDR47/EXOC3/FEZ1/GPM6A/GDPD5/ZPR1/RASGRF1/MYH14/SNAP25/FLRT3/EXOC4/FKBP15/FSCN1/FLNA/PALLD/FRYL/TSHZ3/STX3/CBL/ARPC3/CYFIP1/PREX1/GPRIN1/LRRK2/DOCK7/THY1",47
"GO:0010494","GO:0010494","cytoplasmic stress granule","28/3443","89/19886",0.000785855925576291,0.00669332460749462,0.00484920171861958,"VCP/PABPC4/RBPMS/DAZAP2/HIPK2/IGF2BP2/IGF2BP1/RPTOR/PABPC1L/KPNB1/CSDE1/MBNL1/CAPRIN1/HABP4/PRKAA2/EIF4G1/YBX1/PQBP1/UBAP2L/LARP1/TIAL1/DDX6/LIN28A/DDX1/EIF3B/RC3H1/YTHDF3/CIRBP",28
"GO:0099243","GO:0099243","extrinsic component of synaptic membrane","8/3443","14/19886",0.000891092574466186,0.00750340451908459,0.00543609106432721,"FBXO2/STXBP1/DNAJC6/TIAM1/CNKSR2/AP2M1/SNAP25/FARP1",8
"GO:0000118","GO:0000118","histone deacetylase complex","26/3443","82/19886",0.00104572571464615,0.00870654780396399,0.00630774824919616,"BRD8/HDAC7/CHD3/OGT/HDAC1/MBD3/RCOR2/ZNF217/KAT5/DNTTIP1/TAF6L/HDAC5/KDM3A/HINT1/KDM3B/CBX5/HR/MTA3/RUVBL2/SAP130/MIDEAS/HDAC9/RUVBL1/DMAP1/SAP30L/BRMS1",26
"GO:0002102","GO:0002102","podosome","13/3443","31/19886",0.00113050848247582,0.00922869218523728,0.00668603311949856,"GSN/SH3PXD2B/ARHGEF5/WDR1/DOCK5/SH3PXD2A/TPM4/SCIN/FSCN1/PALLD/DBNL/ADAM8/LCP1",13
"GO:0120114","GO:0120114","Sm-like protein family complex","34/3443","117/19886",0.00113334816309932,0.00922869218523728,0.00668603311949856,"MEPCE/SF3A1/RBM42/SNRPA1/TSSC4/SNRPF/SNRPA/SNRPC/SF3B4/DDX23/PRPF6/PRPF31/LSM5/CD2BP2/SNRNP40/EFTUD2/PPIH/LSM6/ZMAT2/SF3B3/ARFGEF1/PHF5A/LSM3/SNRPB2/SART1/BUD13/SNRNP200/AAR2/LSM7/HTATSF1/PRPF40B/GEMIN5/DDX20/LARP7",34
"GO:0098687","GO:0098687","chromosomal region","93/3443","399/19886",0.00124626478857434,0.0100378500905825,0.00727225448710427,"CCNB1/AURKA/CDC20/CDCA8/PLK1/BUB1/SPAG5/TERF1/PMF1/SUMO3/ALYREF/SMARCD1/HNRNPA2B1/MACROH2A1/PPP2R1A/RASSF2/RCC2/SIRT2/PIF1/KIF22/KAT5/POLE3/SPOUT1/KDM1A/DYNC1I1/RPA1/MAD1L1/NAT10/UPF1/CHMP3/NHP2/NBN/CHMP6/PML/CENPT/ATRX/CENPN/CEBPB/NGDN/XRCC6/STAG1/DCTN3/CENPX/ARID2/HELLS/KNSTRN/HJURP/INCENP/CBX5/DYNC1LI1/NUP107/NUP37/PPP2CA/SMARCB1/NEK2/BIRC5/ACTB/XRCC5/RTEL1/KIF2C/ATF7/WRN/C9orf78/MCM3/TFIP11/MCM6/DCLRE1B/ZW10/CENPF/SEPTIN6/CHRAC1/DCTN5/CHMP4B/SUV39H1/KMT5C/PRKDC/PBRM1/NDC80/BUB3/TEN1/SPC25/CHMP4C/ORC2/PPP2CB/TELO2/SEH1L/CENPU/MIS18A/PLK2/PPP1CA/SUN1/CENPA/SEC13",93
"GO:0045178","GO:0045178","basal part of cell","73/3443","301/19886",0.00131034646372589,0.0103509639955909,0.007499100273814,"CLDN4/LRP1/EPPK1/AURKA/CA12/PIANP/SLC23A2/CD44/SLC29A4/NKD2/C5AR1/MET/SLC39A14/CA11/ERBB3/CLDN11/HFE/SLC5A6/SLC4A2/EGFR/SLC38A3/MSN/ITGB4/SLC40A1/ABCC1/FOLR1/SLC7A5/SLC6A6/SHROOM4/HSP90AA1/PALM/MLC1/PHLDB1/SLC17A5/MAP7/PRCP/ANXA2/SLC6A12/CDH16/DLG4/RAB17/PDZD11/LIN7A/EPCAM/NEDD9/MAP4K2/SLC4A4/STX4/SLC27A1/SLC46A1/BSG/SLC11A2/SLCO4C1/ABCC4/SLC16A7/ITGA1/DLG1/DAG1/EZR/PTH1R/KCNQ4/EPB41/SLC16A1/CD81/ATP7A/SLC7A1/OSCP1/SLC8A2/CLDN1/LRRK2/DOCK7/ERBB2/CTNNB1",73
"GO:0097525","GO:0097525","spliceosomal snRNP complex","29/3443","96/19886",0.00131307775382665,0.0103509639955909,0.007499100273814,"SF3A1/RBM42/SNRPA1/TSSC4/SNRPF/SNRPA/SNRPC/SF3B4/DDX23/PRPF6/PRPF31/LSM5/CD2BP2/SNRNP40/EFTUD2/PPIH/LSM6/ZMAT2/SF3B3/PHF5A/LSM3/SNRPB2/SART1/BUD13/SNRNP200/AAR2/LSM7/HTATSF1/PRPF40B",29
"GO:0098978","GO:0098978","glutamatergic synapse","94/3443","407/19886",0.00159072886825382,0.0124076851723798,0.00898916036353961,"CDH6/VCP/AURKA/PLAT/HIP1/PRKAR1B/NPTXR/PFN1/NRP1/C1QL1/LYN/OGT/PPP2R1A/ARRB2/YWHAZ/PRKAR1A/SORT1/ABLIM3/GABBR1/CSPG5/ACTBL2/ADAM23/APOE/FBXO2/LRRC4B/STXBP1/DROSHA/BAIAP2/ARFGEF2/CTBP1/HNRNPD/NGDN/DLG4/RAB17/DOC2A/TIAM1/SYT1/PLXND1/MAL2/CPSF2/DLGAP4/VHL/GPM6A/CNKSR2/NETO1/ADORA2A/ICAM5/AP2M1/CORO1A/SNAP25/GRID1/STX4/FLRT3/GRIN2D/SNX6/ACTB/AP2B1/EPHB2/AKT1/HSPA8/SRCIN1/SLC16A7/FLNA/ITGA5/DGKQ/FARP1/CLSTN1/RGS9/DLG1/DAG1/TANC1/CACNB4/NRCAM/VPS35/PFN2/DBNL/DNM3/SH3GL3/PHB2/FXYD6/STX3/STK38L/NTNG2/FBXO45/FZD9/SEMA3A/LRRK2/JAK2/SHANK1/SCN2A/PPP1CA/ACTN1/CTNNB1/NAPB",94
"GO:0030688","GO:0030688","preribosome, small subunit precursor","8/3443","15/19886",0.00162038858295526,0.0124294211868517,0.00900490774244527,"UTP20/TSR1/RRP1/RIOK3/NOB1/NOP9/LTV1/NOC4L",8
"GO:1990062","GO:1990062","RPAP3/R2TP/prefoldin-like complex","7/3443","12/19886",0.00162706323228692,0.0124294211868517,0.00900490774244527,"RUVBL2/PDRG1/PFDN6/RUVBL1/DNAAF10/UXT/PIH1D1",7
"GO:0072686","GO:0072686","mitotic spindle","48/3443","184/19886",0.00175092519548292,0.0132391384678862,0.00959153436838119,"TUBB4A/AURKA/PLK1/SPAG5/TUBB3/TUBB6/TUBB4B/TUBB/FAM83D/RCC2/SIRT2/KIF22/KAT5/SPOUT1/TUBB2B/MAD1L1/RAE1/WDR62/MAPRE3/KIF23/KIF18B/NUDC/DIAPH1/DLGAP5/MAPRE1/NUSAP1/EFHC1/ASPM/STAG1/KLHL22/NEDD9/KNSTRN/TPX2/RACGAP1/TUBB2A/TFDP2/IK/CNTRL/POLDIP2/AAAS/ESPL1/TACC3/CKAP2L/EPB41/WDR5/PKP4/NUP62/TADA2A",48
"GO:0031902","GO:0031902","late endosome membrane","46/3443","175/19886",0.00182826178868507,0.0136842624789458,0.00991401926878667,"PLD3/NPC1/ANXA6/BAIAP3/PMEL/SLC39A14/HLA-DMB/LAPTM4B/LAMTOR5/CD63/ANXA8/RAB7B/CHMP3/HGS/HLA-DMA/CHMP6/ABCA5/UBXN6/AP5S1/ANXA2/HLA-DQB1/VTI1B/LITAF/ATP13A2/ABCA3/HLA-DRB1/SCARB2/MMD/CLCN4/VPS33A/IRGM/SLC11A2/MICALL1/RHOB/CHMP4B/SLC1A1/MARCHF8/STARD3NL/CHMP4C/RAB27A/RILP/MR1/B2M/CYB561A3/TMEM59/SLC9A9",46
"GO:0000315","GO:0000315","organellar large ribosomal subunit","19/3443","56/19886",0.00198705239368197,0.0145782754823598,0.0105617167355686,"MRPL9/MRPL27/MRPL51/MRPL35/MRPL3/MRPL11/MRPL20/MRPL23/MRPL22/MPV17L2/GADD45GIP1/MRPL55/MRPL54/MRPL45/MRPL39/MRPL58/MRPL15/NSUN4/MRPL38",19
"GO:0005762","GO:0005762","mitochondrial large ribosomal subunit","19/3443","56/19886",0.00198705239368197,0.0145782754823598,0.0105617167355686,"MRPL9/MRPL27/MRPL51/MRPL35/MRPL3/MRPL11/MRPL20/MRPL23/MRPL22/MPV17L2/GADD45GIP1/MRPL55/MRPL54/MRPL45/MRPL39/MRPL58/MRPL15/NSUN4/MRPL38",19
"GO:0140534","GO:0140534","endoplasmic reticulum protein-containing complex","35/3443","126/19886",0.00227468891803634,0.0165249459633817,0.0119720469370334,"VCP/TAP2/ARL6IP1/SREBF2/HM13/INSIG2/NPLOC4/EMC4/P4HA1/MAGT1/FAM8A1/DAD1/DERL1/SPTLC1/SEC61A2/TAPBP/PIGH/GET3/SDF2L1/KRTCAP2/CALR/ZW10/CAMLG/UFD1/EMC7/PIGT/HLA-A/ERN1/TAP1/PIGU/SEC61A1/ORMDL1/DERL2/NBAS/B2M",35
"GO:0046540","GO:0046540","U4/U6 x U5 tri-snRNP complex","16/3443","45/19886",0.00255603164135067,0.0183885383130179,0.0133221884219606,"RBM42/SNRPF/SNRPA/DDX23/PRPF6/PRPF31/LSM5/SNRNP40/EFTUD2/PPIH/LSM6/ZMAT2/LSM3/SART1/SNRNP200/LSM7",16
"GO:0032040","GO:0032040","small-subunit processome","23/3443","74/19886",0.00264745266357044,0.0188631002279394,0.0136660005913049,"UTP20/DHX37/RRP9/NAT10/EXOSC10/DNTTIP2/NGDN/HEATR1/NOL6/EMG1/BMS1/RPS19BP1/XRCC5/TBL3/LOC102724159/UTP18/PRKDC/KRR1/NOL7/IMP4/PNO1/WDR3/NOC4L",23
"GO:0016514","GO:0016514","SWI/SNF complex","12/3443","30/19886",0.00281397233838244,0.0198586047880132,0.0143872269932335,"SMARCD1/SS18/ARID1A/ARID2/SMARCB1/ACTB/PBRM1/BRD9/SMARCD3/BCL7B/DPF2/ARID1B",12
"GO:0030863","GO:0030863","cortical cytoskeleton","30/3443","105/19886",0.00284799799635493,0.0199091180688585,0.0144238230202683,"KRT19/RAPGEF3/PLEKHH2/LANCL2/GSN/HFE/CAPN2/SHROOM4/WDR1/PLS1/DLG4/MAPRE1/LASP1/AKAP13/CORO1A/TPM4/CIB2/ACTB/RIMS3/TMOD1/FLNA/SPTBN5/EZR/EPB41/LLGL2/CALD1/EPB41L2/NSMF/ACTN1/MYADM",30
"GO:0045171","GO:0045171","intercellular bridge","27/3443","92/19886",0.00298743864756693,0.0205834915346873,0.0149123953159891,"TUBB4A/CDCA8/KIF20A/TUBB3/TUBB6/TUBB4B/TUBB/USB1/FAM83D/NUPR1/TUBB2B/PHLDB1/AAMP/KLHL22/GSTM4/TPX2/TUBB2A/MICAL3/GSTM2/NISCH/KLHDC8B/JPT1/RAB11FIP3/EPB41/KRR1/FLNC/PARP3",27
"GO:0099523","GO:0099523","presynaptic cytosol","7/3443","13/19886",0.00300002305768721,0.0205834915346873,0.0149123953159891,"GDI1/ARL6IP5/STXBP1/BAIAP2/HSPA8/FBXO45/LRRK2",7
